NAME;PRED
6VXX_2441;8.715266
6M71_83887;5.7140007
6M71_16750071;3.0733376
6VXX_25113157;9.071857
6LU7_4748;9.298978
6LU7_448573;13.511098
6VSB_24905152;4.433615
6LU7_446129;13.570273
6LU7_447982;4.1649957
6LU7_24864553;12.827642
6VXX_5281081;3.5193615
6LU7_447325;13.179613
6VXX_439035;4.029722
6LU7_447048;4.3896785
6VSB_445843;11.492782
6M71_444390;13.265547
6M71_77970;13.592677
6VXX_11476460;3.775368
6VSB_158795;1.9362738
6M71_445999;0.3433943
6LU7_56649450;13.088175
6VSB_39187;13.278944
6VSB_7248;13.041344
6LU7_491941;13.632465
6M71_5288988;13.466976
6M71_3396;9.932899
6VSB_5289215;12.414506
6LU7_449094;13.362076
6VXX_10062718;13.457609
6LU7_21743;13.670211
6LU7_11955855;13.576989
6VXX_9870520;7.613632
6LU7_71954;13.5233345
6VXX_4488;6.1447196
6LU7_836853;13.514073
6LU7_27934;13.399298
6VSB_65562;3.9740672
6LU7_7006709;8.072258
6M71_5839;13.351769
6LU7_1712019;13.382748
6VSB_2406;12.188297
6VSB_15942827;12.3081
6LU7_68205;6.091125
6VXX_6131;3.980928
6VXX_44129620;13.88158
6LU7_157049;4.3701143
6LU7_449462;2.5318124
6M71_20058;8.249966
6VXX_10026;11.85886
6VSB_5287463;7.2141633
6VXX_10579;13.482959
6M71_5988;13.30929
6LU7_5245;5.160991
6VXX_22609888;9.7344055
6M71_448828;13.589033
6VXX_185679;13.130873
6LU7_11962412;13.512319
6VSB_70177;13.422344
6LU7_71777;13.181368
6VSB_90263;13.58953
6M71_11660035;4.523439
6M71_9887712;13.8098545
6VSB_17134;13.76163
6M71_25058141;4.1111946
6VSB_1775;13.639578
6LU7_3033877;13.307741
6VXX_3947;13.518491
6LU7_10394;13.389803
6VSB_15689;12.41816
6M71_6446;12.641172
6M71_5288598;3.1601923
6LU7_16741227;13.467781
6M71_15942657;13.313868
6LU7_6386;11.332758
6VSB_60490;9.585381
6M71_448605;9.476826
6M71_13949633;6.7985735
6VXX_2564;13.484605
6LU7_4768;13.63732
6VSB_94286438;1.6491454
6LU7_448176;5.250028
6LU7_4324;6.961411
6VXX_8924;13.30108
6M71_36688246;11.829801
6LU7_9829526;10.183783
6M71_1004;6.1573524
6M71_54732242;5.8139434
6VSB_30323;7.4481626
6VXX_10577938;12.908945
6VXX_80668;4.0203857
6LU7_9852519;3.7536
6VSB_2446;13.647155
6VXX_11581936;13.340916
6M71_445989;13.712401
6M71_9270;13.597235
6VSB_23729147;4.3975077
6M71_54556623;2.8743756
6VXX_16122585;13.555681
6VSB_15897928;3.6468587
6M71_447583;13.375124
6M71_71375225;13.63404
6LU7_68827;13.655184
6VSB_5281224;7.9374466
6M71_77999;4.914116
6VXX_4369380;3.6597972
6VSB_5310993;12.062246
6LU7_248;7.73366
6M71_9804302;13.639016
6M71_2608;6.1420302
6LU7_702;4.8698277
6VSB_5139;9.498559
6VXX_64929;7.601432
6LU7_16049404;4.804404
6LU7_38;12.792236
6VXX_637540;2.4166994
6M71_10114;12.808291
6M71_1061;7.381332
6LU7_11840979;13.605634
6VXX_178518;10.354252
6M71_17753927;4.755863
6M71_53001;4.813836
6LU7_5530;11.679749
6LU7_445920;10.60523
6VXX_118458;7.132111
6VSB_2146;6.5408673
6M71_23647652;13.609811
6VXX_87517;13.28916
6LU7_736027;12.669173
6VXX_6843;8.994717
6VXX_6914579;13.599966
6LU7_3739;3.8855317
6M71_71636;13.513109
6LU7_24875313;13.553075
6VSB_60172;3.0776973
6M71_60871;3.367515
6VXX_11953153;4.633798
6LU7_26618;13.645799
6M71_9863791;13.5874
6M71_444729;3.2407846
6VXX_46936391;13.293352
6VXX_3958;13.580139
6VSB_6115;12.37633
6VXX_448915;8.983149
6VSB_6852154;11.569614
6VXX_9547998;13.460032
6M71_9549217;13.425041
6VXX_9796181;2.697269
6VXX_3346;10.691364
6VSB_5280363;0.838687
6M71_164628;4.424445
6M71_3000541;7.0795302
6M71_11779786;13.256336
6M71_2662;13.511292
6M71_3608;11.717215
6VXX_69020;12.86981
6VXX_446165;9.607174
6VSB_449014;3.8731863
6VXX_30699;13.6597805
6LU7_17753774;13.481073
6M71_444528;4.950767
6VSB_3406;3.7836475
6VSB_50922675;12.737842
6M71_6228;6.397038
6VSB_5334;13.48986
6VSB_4413;4.801939
6VSB_6132;5.637304
6VSB_57582353;13.239603
6VXX_53340771;2.0808296
6VSB_955;7.405567
6LU7_13493;13.480924
6LU7_11794741;13.284174
6VSB_5179950;12.746674
6LU7_9840777;4.4105263
6LU7_9994066;13.641521
6VSB_5287516;3.106841
6VSB_69150;12.416831
6LU7_5288250;5.152947
6M71_447108;2.2274752
6VXX_2280;3.1585248
6VSB_1491;4.134289
6LU7_4842;13.570516
6M71_6604413;9.8960705
6M71_4369103;13.779261
