NAME;PRED
6LU7_5770;0.0012541
6LU7_5472;0.0082986
6LU7_60164;0.8869337
6LU7_4195;0.0082431
6LU7_4679;0.8557629
6LU7_41781;0.1218263
6LU7_2771;0.9737511
6LU7_77993;0.9287952
6LU7_2368;0.537558
6LU7_152946;0.7739455
6LU7_5749;0.6823057
6LU7_64143;0.9280062
6LU7_3762;0.2797258
6LU7_71415;0.7448485
6LU7_5362440;0.9759906
6LU7_38521;4e-06
6LU7_53232;0.9787635
6LU7_3226;0.0145345
6LU7_43708;0.00932
6LU7_5486971;0.9722303
6LU7_5391;0.6704164
6LU7_4121;0.0005991
6LU7_4649;0.2418286
6LU7_127151;0.0501129
6LU7_4197;0.8342067
6LU7_4842;0.0315381
6LU7_2479;0.0362117
6LU7_4463;0.9004254
6LU7_5353853;0.8750231
6LU7_5311000;0.004581
6LU7_2481;0.0399696
6LU7_20279;0.7868991
6LU7_56959;0.0399699
6LU7_4075;0.4233894
6LU7_60854;0.2491982
6LU7_6540428;0.9382859
6LU7_54746;0.6247494
6LU7_5905;0.9236553
6LU7_2955;0.3192828
6LU7_441383;0.7257508
6LU7_1775;0.6341666
6LU7_247839;0.1653839
6LU7_448537;0.9874845
6LU7_2812;0.7499304
6LU7_5333;0.3752528
6LU7_6234;0.9420776
6LU7_2182;0.4624338
6LU7_2578;0.0648837
6LU7_5344;0.2217186
6LU7_4171;0.0967208
6LU7_2883;0.0667048
6LU7_54676038;0.6245629
6LU7_9570757;0.0085754
6LU7_5095;0.2789255
6LU7_11289;0.8164898
6LU7_3784;0.0767477
6LU7_2140;0.1691511
6LU7_7741;0.7969708
6LU7_5284627;1.4e-06
6LU7_42008;4.9e-06
6LU7_158781;0.9470996
6LU7_2179;0.5640104
6LU7_2153;0.644251
6LU7_92722;0.7168242
6LU7_7048703;0.8451459
6LU7_3114;0.0253837
6LU7_3676;0.0946404
6LU7_44400012;0.9442886
6LU7_26987;0.8156048
6LU7_9811704;0.0
6LU7_5656;0.0012882
6LU7_5282226;0.0004732
6LU7_443958;0.0630609
6LU7_54841;0.1188868
6LU7_2708;0.2298521
6LU7_667484;0.3421542
6LU7_104758;0.9777439
6LU7_6917715;0.9722
6LU7_5288826;0.7877181
6LU7_175805;0.0025218
6LU7_2474;0.3252618
6LU7_3033538;0.1519285
6LU7_4725;0.9949188
6LU7_21319;0.9351581
6LU7_150610;0.9002597
6LU7_40973;0.8480566
6LU7_5746;0.9462601
6LU7_8275;0.053126
6LU7_82146;0.9731277
6LU7_60753;0.9106963
6LU7_2732;0.1651936
6LU7_3295;0.005099
6LU7_4737;0.126158
6LU7_3121;0.3642857
6LU7_60857;0.7695974
6LU7_1983;0.7308266
6LU7_123631;0.9553843
6LU7_5284371;0.749927
6LU7_43672;0.6810968
6LU7_10531;0.1820417
6LU7_2160;0.5599776
6LU7_5790;0.9531436
6LU7_4659569;0.7834558
6LU7_9878;0.6105072
6LU7_5284570;0.8513308
6LU7_3715;0.8975244
6LU7_14052;0.0146587
6LU7_4091;0.0664105
6LU7_4095;0.5571164
6LU7_2249;0.0973967
6LU7_5447130;0.0012729
6LU7_4594;0.4161169
6LU7_1046;0.8255558
6LU7_4167;0.6671738
6LU7_2678;0.1052828
6LU7_5405;0.8566534
6LU7_39186;0.4651207
6LU7_4976;0.7501925
6LU7_2148;0.7200766
6LU7_2092;0.3100144
6LU7_5576;0.216611
6LU7_115355;0.2654882
6LU7_2789;0.5595308
6LU7_11683;0.0747769
6LU7_2723601;0.2605841
6LU7_8226;0.9650755
6LU7_6729;0.6017342
6LU7_9568617;0.0047165
6LU7_2733;0.6624932
6LU7_2145;0.0025042
6LU7_4046;0.6247582
6LU7_5215;0.2452717
6LU7_44257;0.9846001
6LU7_72474;0.8182675
6LU7_3162;0.0605401
6LU7_13109;0.7634627
6LU7_439260;0.8003062
6LU7_60613;0.8361854
6LU7_4205;0.6557618
6LU7_4064;0.404443
6LU7_5440;0.1418242
6LU7_33624;0.011364
6LU7_6918140;0.8378262
6LU7_5572;0.4357326
6LU7_6337614;0.1904042
6LU7_9051;0.8343868
6LU7_4178;0.0067811
6LU7_71384;0.0021965
6LU7_2162;0.0934014
6LU7_1935;0.7479366
6LU7_4642;0.5745052
6LU7_5546;0.4662514
6LU7_4919;0.4738194
6LU7_6041;0.808304
6LU7_31072;0.0787503
6LU7_5355;0.0002662
6LU7_3290;0.4262726
6LU7_4497;0.3189092
6LU7_21700;0.2773986
6LU7_2576;0.0721215
6LU7_5994;0.6633696
6LU7_4786;0.1389892
6LU7_216239;0.9802386
6LU7_68740;0.909242
6LU7_441140;0.295485
6LU7_4499;0.1044279
6LU7_969472;0.9536996
6LU7_2118;0.7207102
6LU7_16960;0.0168997
6LU7_3468;0.8322599
6LU7_3964;0.3657119
6LU7_54477;0.2531172
6LU7_2551;0.71057
6LU7_77999;0.9979135
6LU7_119570;0.1339087
6LU7_1989;0.0195822
6LU7_6249;0.9552644
6LU7_6869;0.9143224
6LU7_5193;0.102902
6LU7_51634;0.1022956
6LU7_4926;0.6788875
6LU7_5833;0.842954
6LU7_4158;0.4117178
6LU7_4107;0.898757
6LU7_5732;0.2333145
6LU7_3324;0.9625428
6LU7_5282443;0.3498784
6LU7_29327;0.0217297
6LU7_636405;0.234639
6LU7_6256;0.9045313
6LU7_4917;0.8813165
6LU7_2913;0.6602317
6LU7_2315;0.364023
6LU7_2094;0.6261834
6LU7_57514439;0.0038302
6LU7_446156;0.964362
6LU7_5578;0.9644567
6LU7_60750;0.9037675
6LU7_153941;0.9911619
6LU7_9782;0.0669416
6LU7_452548;1e-06
